log_id,timestamp,client_ip,http_method,url,response_code,user_agent
1027,2025-09-06 01:10:00,40.136.31.244,GET,/admin,200,Mozilla/5.0 (Windows NT 4.0; kl-GL; rv:1.9.1.20) Gecko/2021-10-15 04:29:05 Firefox/3.8
1028,2025-09-03 16:03:00,208.148.236.90,PUT,/,404,Mozilla/5.0 (Android 2.3.7; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0
1029,2025-09-06 15:23:00,133.68.211.145,PUT,/search,200,Opera/9.56.(X11; Linux i686; apn-IN) Presto/2.9.187 Version/11.00
1030,2025-09-04 08:03:00,213.68.152.36,PUT,/search,200,Opera/9.82.(Windows CE; os-RU) Presto/2.9.170 Version/11.00
1031,2025-09-06 18:05:00,160.38.111.157,GET,/admin,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5; rv:1.9.6.20) Gecko/2012-03-30 03:33:45 Firefox/3.6.11
1032,2025-09-03 10:39:00,158.128.31.101,GET,/admin,200,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.15.6 (KHTML, like Gecko) Version/5.0.4 Safari/532.15.6"
1033,2025-09-02 21:19:00,79.26.49.248,GET,/,200,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/51.0.879.0 Mobile/70A000 Safari/534.0"
1034,2025-09-07 03:58:00,128.142.145.67,PUT,/admin,500,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/14.6q8391.0 Mobile/03N669 Safari/531.2"
1035,2025-09-06 02:30:00,170.224.153.253,GET,/search,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/27.0.853.0 Safari/534.0"
1036,2025-09-05 20:49:00,22.84.89.181,GET,/search,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; fi-FI) AppleWebKit/534.35.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6534.35.2"
1037,2025-09-05 06:14:00,72.123.238.201,GET,/login,404,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/46.0.858.0 Safari/536.2"
1038,2025-09-03 06:44:00,155.67.70.195,PUT,/admin,200,Opera/9.88.(Windows NT 4.0; nb-NO) Presto/2.9.160 Version/12.00
1039,2025-09-07 04:37:00,191.83.17.175,POST,/login,404,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/3.0)
1040,2025-09-03 23:36:00,193.155.243.227,GET,/login,401,Opera/9.23.(Windows CE; be-BY) Presto/2.9.177 Version/11.00
1041,2025-09-02 01:09:00,166.254.47.184,POST,/login,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/33.0.893.0 Safari/533.0"
1042,2025-09-02 09:54:00,168.81.176.12,PUT,/search,401,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/5.1)
1043,2025-09-04 10:06:00,12.123.177.91,POST,/,401,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.1)
1044,2025-09-04 05:50:00,98.147.46.233,GET,/api/data,500,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ve-ZA) AppleWebKit/535.34.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6535.34.6"
1045,2025-09-02 02:24:00,56.165.141.182,POST,/,200,Opera/9.47.(X11; Linux i686; zu-ZA) Presto/2.9.177 Version/11.00
1046,2025-09-03 12:20:00,118.41.214.89,GET,/login,200,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/51.0.820.0 Safari/533.1"
1047,2025-09-03 11:27:00,202.249.206.188,POST,/api/data,401,Opera/8.63.(X11; Linux i686; tr-CY) Presto/2.9.172 Version/11.00
1048,2025-09-05 21:05:00,149.176.166.189,GET,/admin,200,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/36.0.849.0 Safari/533.1"
1049,2025-09-05 00:12:00,171.85.93.0,GET,/admin,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.0)
1050,2025-09-01 17:09:00,41.100.214.155,POST,/admin,404,Opera/8.23.(X11; Linux x86_64; ku-TR) Presto/2.9.174 Version/12.00
1051,2025-09-02 19:15:00,218.43.31.43,PUT,/search,500,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/22.0.859.0 Safari/536.1"
1052,2025-09-02 05:48:00,77.247.68.117,PUT,/,200,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/531.42.3 (KHTML, like Gecko) Version/4.0.3 Safari/531.42.3"
1053,2025-09-07 10:54:00,223.247.225.101,PUT,/dashboard,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; uk-UA) AppleWebKit/535.30.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6535.30.1"
1054,2025-09-06 09:51:00,204.142.60.50,POST,/search,200,"Mozilla/5.0 (Linux; Android 3.2.6) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/49.0.887.0 Safari/531.1"
1055,2025-09-07 09:28:00,154.121.233.153,GET,/search,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_4 rv:4.0; mr-IN) AppleWebKit/533.10.3 (KHTML, like Gecko) Version/4.0.2 Safari/533.10.3"
1056,2025-09-03 22:18:00,94.230.184.40,POST,/dashboard,404,Opera/8.61.(Windows 95; mt-MT) Presto/2.9.176 Version/11.00
1057,2025-09-06 03:01:00,90.153.146.144,GET,/api/data,401,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; mag-IN) AppleWebKit/532.5.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6532.5.7"
1058,2025-09-03 08:06:00,187.165.205.88,PUT,/,404,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ce-RU) AppleWebKit/535.36.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6535.36.7"
1059,2025-09-01 04:44:00,211.150.180.119,PUT,/dashboard,200,Opera/9.88.(X11; Linux i686; ber-DZ) Presto/2.9.161 Version/10.00
1060,2025-09-07 17:56:00,198.235.63.73,POST,/search,200,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/535.13.7 (KHTML, like Gecko) Version/4.0.1 Safari/535.13.7"
1061,2025-09-01 08:11:00,202.126.164.140,PUT,/,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.0)
1062,2025-09-07 15:31:00,16.33.141.51,GET,/search,401,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_3 rv:3.0; be-BY) AppleWebKit/532.1.1 (KHTML, like Gecko) Version/4.0 Safari/532.1.1"
1063,2025-09-05 06:45:00,180.107.187.36,GET,/admin,500,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0)
1064,2025-09-05 16:12:00,67.243.186.112,PUT,/search,500,Opera/9.10.(Windows NT 5.2; zh-CN) Presto/2.9.189 Version/11.00
1065,2025-09-04 17:12:00,82.131.144.9,POST,/search,401,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.0)
1066,2025-09-02 04:09:00,197.5.232.198,GET,/dashboard,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.1)
1067,2025-09-07 13:49:00,52.182.183.255,GET,/search,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/14.3e7134.0 Mobile/46C809 Safari/533.2"
1068,2025-09-02 11:40:00,53.222.123.195,POST,/,500,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.1)
1069,2025-09-04 18:38:00,66.163.219.147,PUT,/search,200,Mozilla/5.0 (Windows 98; ff-SN; rv:1.9.0.20) Gecko/2017-12-28 10:44:26 Firefox/15.0
1070,2025-09-07 01:03:00,203.202.71.152,PUT,/dashboard,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ia-FR) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6534.50.2"
1071,2025-09-06 07:22:00,113.126.161.241,GET,/admin,500,Mozilla/5.0 (Android 2.3.2; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0
1072,2025-09-07 09:48:00,142.200.105.80,POST,/,404,Opera/8.46.(X11; Linux i686; sv-FI) Presto/2.9.182 Version/11.00
1073,2025-09-07 20:33:00,35.66.84.224,GET,/api/data,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.1)
1074,2025-09-01 15:22:00,197.19.234.77,PUT,/dashboard,500,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/14.0.839.0 Safari/535.2"
1075,2025-09-01 08:51:00,128.153.116.204,GET,/dashboard,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; doi-IN) AppleWebKit/534.29.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.29.3"
1076,2025-09-04 07:54:00,189.31.44.216,POST,/admin,200,Opera/8.94.(X11; Linux i686; raj-IN) Presto/2.9.186 Version/11.00
1077,2025-09-06 19:10:00,128.203.238.53,PUT,/dashboard,401,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/18.6x8067.0 Mobile/54Y241 Safari/535.2"
1078,2025-09-06 13:02:00,30.133.217.82,POST,/login,500,Opera/9.15.(Windows NT 6.0; ce-RU) Presto/2.9.166 Version/10.00
1079,2025-09-05 18:08:00,27.138.63.232,PUT,/login,500,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_7) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/14.0.805.0 Safari/534.2"
1080,2025-09-07 21:29:00,89.248.254.11,POST,/admin,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/26.0.806.0 Mobile/99I162 Safari/535.0"
1081,2025-09-02 17:39:00,178.31.251.159,GET,/search,401,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_7) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/23.0.860.0 Safari/535.0"
1082,2025-09-05 08:51:00,192.216.162.120,POST,/admin,200,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_7) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/40.0.824.0 Safari/532.2"
1083,2025-09-04 01:43:00,195.245.112.118,GET,/dashboard,401,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; tn-ZA) AppleWebKit/535.12.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6535.12.2"
1084,2025-09-03 05:41:00,189.168.15.89,POST,/login,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/49.0.831.0 Mobile/70D795 Safari/531.2"
1085,2025-09-02 18:37:00,42.217.148.45,GET,/,200,Opera/8.30.(X11; Linux x86_64; iw-IL) Presto/2.9.189 Version/12.00
1086,2025-09-06 04:27:00,73.115.17.37,POST,/,500,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/535.40.2 (KHTML, like Gecko) Version/4.0.4 Safari/535.40.2"
1087,2025-09-06 21:47:00,199.70.172.252,GET,/login,404,Opera/8.37.(X11; Linux i686; kn-IN) Presto/2.9.176 Version/10.00
1088,2025-09-02 10:32:00,212.54.254.42,PUT,/search,401,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/51.0.880.0 Safari/534.1"
1089,2025-09-04 13:32:00,194.70.130.25,GET,/dashboard,401,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/49.0.887.0 Mobile/02H830 Safari/536.0"
1090,2025-09-01 09:01:00,157.67.11.156,POST,/search,200,"Mozilla/5.0 (Linux; Android 4.4) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/17.0.879.0 Safari/531.1"
1091,2025-09-04 16:54:00,136.14.64.187,PUT,/api/data,404,Opera/8.10.(Windows NT 6.2; mni-IN) Presto/2.9.169 Version/12.00
1092,2025-09-02 17:30:00,209.82.43.205,PUT,/login,401,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.1)
1093,2025-09-05 00:11:00,24.29.195.97,POST,/dashboard,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; hak-TW) AppleWebKit/534.33.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.33.3"
1094,2025-09-02 00:05:00,156.21.41.28,GET,/admin,200,Mozilla/5.0 (Android 2.3.1; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0
1095,2025-09-06 17:35:00,163.125.156.27,PUT,/,500,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.1)
1096,2025-09-01 14:29:00,197.83.162.146,POST,/search,200,Opera/8.78.(Windows CE; pl-PL) Presto/2.9.168 Version/10.00
1097,2025-09-02 18:41:00,208.143.71.214,POST,/search,200,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.0)
1098,2025-09-04 14:47:00,77.246.51.163,PUT,/admin,401,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_1 rv:6.0; ast-ES) AppleWebKit/531.17.4 (KHTML, like Gecko) Version/5.0.3 Safari/531.17.4"
1099,2025-09-05 14:21:00,156.79.146.231,POST,/api/data,200,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.1)
1100,2025-09-01 02:14:00,216.213.224.91,POST,/search,200,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/16.0.863.0 Safari/535.2"
1101,2025-09-03 21:40:00,130.46.177.198,PUT,/api/data,500,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2015-06-07 16:05:05 Firefox/3.6.9
1102,2025-09-02 11:14:00,85.204.158.19,PUT,/,500,Opera/9.56.(X11; Linux i686; ks-IN) Presto/2.9.172 Version/10.00
1103,2025-09-01 02:50:00,77.238.191.165,PUT,/admin,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5; rv:1.9.4.20) Gecko/2018-07-20 11:28:52 Firefox/3.6.9
1104,2025-09-06 16:47:00,176.34.58.225,POST,/,500,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/23.0.863.0 Mobile/64E206 Safari/534.0"
1105,2025-09-03 01:15:00,192.162.165.191,PUT,/search,200,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.1)
1106,2025-09-03 12:33:00,209.154.47.164,POST,/api/data,401,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; kk-KZ) AppleWebKit/535.49.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6535.49.6"
1107,2025-09-04 03:30:00,66.115.181.72,GET,/api/data,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; crh-UA) AppleWebKit/531.5.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.5.4"
1108,2025-09-01 07:00:00,145.142.170.21,PUT,/dashboard,200,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.1)
1109,2025-09-05 03:22:00,189.155.97.129,POST,/search,404,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.0)
1110,2025-09-07 20:09:00,31.209.225.20,POST,/api/data,404,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/54.0.892.0 Safari/533.0"
1111,2025-09-07 22:35:00,148.18.82.243,PUT,/search,401,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/18.9h2736.0 Mobile/97L971 Safari/536.0"
1112,2025-09-03 21:36:00,199.155.57.101,PUT,/login,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/13.4j7625.0 Mobile/17U340 Safari/536.1"
1113,2025-09-01 11:08:00,192.189.28.38,POST,/admin,200,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/5.1)
1114,2025-09-04 09:45:00,174.54.244.107,POST,/,500,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_9 rv:6.0; bn-BD) AppleWebKit/534.41.3 (KHTML, like Gecko) Version/5.0 Safari/534.41.3"
1115,2025-09-01 17:36:00,156.98.177.178,GET,/login,200,Opera/9.88.(Windows NT 10.0; kn-IN) Presto/2.9.173 Version/10.00
1116,2025-09-04 09:42:00,222.191.191.174,PUT,/search,200,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2013-07-20 03:14:49 Firefox/6.0
1117,2025-09-04 21:17:00,42.130.185.44,PUT,/login,200,Opera/9.64.(X11; Linux x86_64; unm-US) Presto/2.9.187 Version/10.00
1118,2025-09-07 07:20:00,81.141.218.31,POST,/login,401,Opera/8.40.(X11; Linux x86_64; nhn-MX) Presto/2.9.176 Version/10.00
1119,2025-09-06 10:55:00,182.194.68.158,PUT,/,200,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_2 rv:2.0; st-ZA) AppleWebKit/532.26.7 (KHTML, like Gecko) Version/4.0.5 Safari/532.26.7"
1120,2025-09-04 12:35:00,51.221.120.208,POST,/login,200,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.1)
1121,2025-09-06 07:42:00,44.132.154.134,POST,/api/data,200,Opera/9.78.(X11; Linux i686; hsb-DE) Presto/2.9.181 Version/11.00
1122,2025-09-06 10:30:00,186.135.207.155,GET,/admin,401,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ln-CD) AppleWebKit/531.32.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.32.3"
1123,2025-09-01 14:20:00,222.137.251.141,POST,/api/data,401,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.33.1 (KHTML, like Gecko) Version/4.1 Safari/532.33.1"
1124,2025-09-06 17:53:00,194.169.60.121,POST,/admin,200,Mozilla/5.0 (Android 4.3; Mobile; rv:24.0) Gecko/24.0 Firefox/24.0
1125,2025-09-07 13:38:00,90.36.145.95,GET,/login,500,Opera/9.55.(X11; Linux x86_64; nl-NL) Presto/2.9.180 Version/10.00
1126,2025-09-05 02:25:00,205.96.162.56,PUT,/search,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/3.1)
1127,2025-09-06 07:13:00,89.215.181.124,POST,/search,401,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.34.5 (KHTML, like Gecko) Version/5.0 Safari/532.34.5"
1128,2025-09-02 13:31:00,163.227.100.128,GET,/admin,401,Mozilla/5.0 (Windows NT 5.1; rw-RW; rv:1.9.2.20) Gecko/2020-03-11 09:12:04 Firefox/3.6.17
1129,2025-09-03 04:49:00,58.45.176.83,PUT,/api/data,200,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.46.2 (KHTML, like Gecko) Version/5.0 Safari/534.46.2"
1130,2025-09-04 00:23:00,207.19.166.240,POST,/api/data,401,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/4.0)
1131,2025-09-07 10:42:00,144.1.66.242,POST,/admin,200,Mozilla/5.0 (Windows NT 6.1; an-ES; rv:1.9.0.20) Gecko/2016-10-06 15:04:06 Firefox/3.8
1132,2025-09-04 07:25:00,23.37.124.42,PUT,/api/data,200,Opera/8.18.(Windows CE; pa-PK) Presto/2.9.165 Version/12.00
1133,2025-09-06 00:15:00,132.79.48.136,GET,/admin,401,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.1)
1134,2025-09-02 00:56:00,63.104.203.200,PUT,/dashboard,500,Opera/9.93.(X11; Linux i686; af-ZA) Presto/2.9.187 Version/12.00
1135,2025-09-03 15:16:00,165.209.178.127,GET,/admin,500,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.0)
1136,2025-09-06 16:46:00,153.8.191.164,POST,/login,404,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/62.0.885.0 Safari/533.1"
1137,2025-09-05 23:54:00,158.168.152.80,PUT,/dashboard,401,Opera/9.56.(X11; Linux i686; ga-IE) Presto/2.9.188 Version/12.00
1138,2025-09-04 13:39:00,199.21.140.101,PUT,/,401,Opera/9.71.(X11; Linux x86_64; wa-BE) Presto/2.9.168 Version/10.00
1139,2025-09-04 03:17:00,220.9.170.97,POST,/search,200,"Mozilla/5.0 (Windows CE) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/46.0.873.0 Safari/532.1"
1140,2025-09-01 14:24:00,206.119.255.249,GET,/login,200,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/535.37.2 (KHTML, like Gecko) Version/5.0.1 Safari/535.37.2"
1141,2025-09-07 09:07:00,205.232.27.102,POST,/dashboard,200,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2014-12-21 08:26:34 Firefox/3.6.11
1142,2025-09-05 08:30:00,110.25.107.146,GET,/search,200,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/10.4b2810.0 Mobile/91H311 Safari/531.1"
1143,2025-09-06 16:09:00,191.107.94.83,GET,/login,200,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.4.7 (KHTML, like Gecko) Version/5.0.3 Safari/533.4.7"
1144,2025-09-05 19:58:00,201.187.178.145,GET,/,500,"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/33.0.802.0 Safari/533.2"
1145,2025-09-05 19:58:00,173.45.216.194,GET,/dashboard,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/5.0)
1146,2025-09-03 08:56:00,221.110.131.250,PUT,/admin,200,Opera/9.77.(Windows NT 5.2; sw-KE) Presto/2.9.189 Version/12.00
1147,2025-09-01 21:48:00,137.205.101.37,POST,/admin,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.1)
1148,2025-09-06 14:21:00,70.174.27.57,POST,/api/data,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/4.1)
1149,2025-09-05 09:24:00,14.65.85.104,POST,/api/data,404,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/34.0.877.0 Safari/536.2"
1150,2025-09-04 12:57:00,149.255.37.28,PUT,/,500,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_0; rv:1.9.3.20) Gecko/2020-02-04 15:24:52 Firefox/3.6.12
1151,2025-09-03 07:14:00,151.121.168.45,GET,/api/data,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.0)
1152,2025-09-05 09:20:00,210.226.3.148,GET,/admin,200,Opera/8.45.(X11; Linux x86_64; mr-IN) Presto/2.9.170 Version/10.00
1153,2025-09-05 06:15:00,156.118.5.206,POST,/dashboard,200,Opera/8.97.(X11; Linux i686; sq-AL) Presto/2.9.163 Version/10.00
1154,2025-09-05 00:23:00,162.13.163.169,GET,/login,404,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; an-ES) AppleWebKit/535.19.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.19.2"
1155,2025-09-03 02:48:00,86.9.178.135,PUT,/dashboard,401,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_8 rv:6.0; mni-IN) AppleWebKit/535.45.7 (KHTML, like Gecko) Version/5.1 Safari/535.45.7"
1156,2025-09-02 03:09:00,177.15.47.75,PUT,/login,401,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_7; rv:1.9.3.20) Gecko/2019-09-10 13:57:56 Firefox/3.8
1157,2025-09-05 08:05:00,214.96.180.86,PUT,/search,401,"Mozilla/5.0 (Linux; Android 4.4) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/57.0.899.0 Safari/531.2"
1158,2025-09-01 01:10:00,6.186.159.114,PUT,/login,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; it-IT) AppleWebKit/531.23.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.23.4"
1159,2025-09-02 06:16:00,189.28.247.85,GET,/,200,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.2.5 (KHTML, like Gecko) Version/5.0.2 Safari/535.2.5"
1160,2025-09-02 06:11:00,30.120.250.223,GET,/search,200,Opera/9.18.(Windows NT 10.0; th-TH) Presto/2.9.169 Version/11.00
1161,2025-09-02 23:50:00,208.103.189.6,POST,/search,404,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_3 rv:3.0; quz-PE) AppleWebKit/534.22.4 (KHTML, like Gecko) Version/4.0.5 Safari/534.22.4"
1162,2025-09-06 16:49:00,116.253.241.28,POST,/api/data,404,Opera/8.45.(X11; Linux x86_64; ku-TR) Presto/2.9.172 Version/10.00
1163,2025-09-06 12:54:00,137.217.219.237,PUT,/login,200,"Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/50.0.844.0 Safari/532.1"
1164,2025-09-04 12:06:00,152.177.7.97,GET,/login,404,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.1)
1165,2025-09-01 19:25:00,104.148.55.99,GET,/search,500,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1)
1166,2025-09-04 04:29:00,24.170.119.14,GET,/api/data,200,Mozilla/5.0 (Windows NT 4.0; ru-RU; rv:1.9.2.20) Gecko/2014-09-11 17:00:49 Firefox/3.6.2
1167,2025-09-05 12:34:00,27.188.106.187,POST,/,404,Mozilla/5.0 (Windows NT 5.2; os-RU; rv:1.9.1.20) Gecko/2012-08-19 15:29:07 Firefox/12.0
1168,2025-09-04 03:57:00,22.144.166.64,POST,/dashboard,401,Opera/9.90.(X11; Linux i686; ar-AE) Presto/2.9.168 Version/12.00
1169,2025-09-04 19:40:00,222.225.22.119,GET,/search,401,"Mozilla/5.0 (Linux; Android 2.3.2) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/63.0.863.0 Safari/533.2"
1170,2025-09-02 02:16:00,37.185.2.157,GET,/dashboard,500,Opera/8.73.(Windows NT 10.0; da-DK) Presto/2.9.183 Version/11.00
